cewiki	P281	X	155869	723276
eswiki	Q6581097	L.es	4900865	722871
nnwiki	Q6581097	L.en	317910	722871
nowiki	Q6581097	L.nb	1045298	722871
cawiki	Q6581097	L.ca	1233168	722871
ruwiki	Q6581097	L.ru	6129024	722871
cswiki	Q6581097	L.en	801457	722871
enwiki	Q6581097	L.en	13244506	722871
ukwiki	Q6581097	T	801410	722871
eswiki	Q6581097	L.es	4099865	722871
enwikisource	Q6581097	L.en	139008	722871
commonswiki	Q17299517	X	16542677	721518
ruwiki	Q17299517	L.en	3309177	721518
ruwiki	Q17299517	L.en	50527	721518
commonswiki	Q17299517	X	15499586	721518
commonswiki	Q17299517	X	2492043	721518
bewiki	Q17299517	L.en	70177	721518
commonswiki	Q17299517	X	48327246	721518
commonswiki	Q17299517	X	54961756	721518
ruwiki	Q17299517	L.ru	2368524	721518
commonswiki	Q17299517	X	19894	721518
cewiki	P17	X	100027	671831
ruwiki	P17	X	3902212	671831
ruwiki	P17	X	1093628	671831
ruwiki	P17	X	1256067	671831
ruwiki	P17	X	1815002	671831
ruwiki	P17	X	4532117	671831
cewiki	P17	X	43838	671831
ruwiki	P17	X	394889	671831
ruwiki	P17	X	6787136	671831
ruwiki	P17	X	2375131	671831
ruwiki	P625	X	4523384	634310
bewiki	P625	X	129223	634310
ruwiki	P625	X	4779264	634310
ruwiki	P625	X	2200286	634310
cewiki	P625	X	162538	634310
bewiki	P625	X	132267	634310
cewiki	P625	X	135393	634310
arwiki	P625	L.en	2102573	634310
arwiki	P625	L.ar	2669092	634310
cewiki	P625	X	142121	634310
dewiki	Q55	L.de	2019068	634274
commonswiki	Q55	X	24104559	634274
commonswiki	Q55	X	23673095	634274
commonswiki	Q55	X	23492285	634274
commonswiki	Q55	X	24177343	634274
commonswiki	Q55	X	24042853	634274
commonswiki	Q55	X	24021653	634274
commonswiki	Q55	X	36875818	634274
commonswiki	Q55	X	23446070	634274
commonswiki	Q55	X	23475902	634274
eswiki	Q5	L.en	1559653	611464
eswiki	Q5	L.en	3608033	611464
dewiki	Q5	L.de	8435487	611464
plwiki	Q5	L.en	26579	611464
dewiki	Q5	L.de	2374085	611464
plwiki	Q5	T	443849	611464
plwiki	Q5	T	1410251	611464
frwiki	Q5	T	6870443	611464
eswiki	Q5	T	6353405	611464
hewiki	Q5	L.he	679889	611464
commonswiki	Q758610	X	27886453	593937
commonswiki	Q758610	X	42509477	593937
commonswiki	Q758610	X	40516010	593937
commonswiki	Q758610	X	9094219	593937
commonswiki	Q758610	X	23447778	593937
commonswiki	Q758610	X	23727980	593937
commonswiki	Q758610	X	44054678	593937
commonswiki	Q758610	X	9548359	593937
commonswiki	Q758610	X	3617442	593937
commonswiki	Q758610	X	46054203	593937
commonswiki	Q1967876	X	25743138	574405
commonswiki	Q1967876	X	5334028	574405
commonswiki	Q1967876	X	7085002	574405
ruwiki	Q1967876	T	4092034	574405
commonswiki	Q1967876	X	16230306	574405
commonswiki	Q1967876	X	2011219	574405
commonswiki	Q1967876	X	41210712	574405
ukwiki	Q1967876	T	228228	574405
commonswiki	Q1967876	X	14875075	574405
commonswiki	Q1967876	X	53725221	574405
ruwiki	P571	X	1915269	550523
cewiki	P571	X	118174	550523
ruwiki	P571	X	2104323	550523
ruwiki	P571	X	3643339	550523
cewiki	P571	X	172140	550523
cewiki	P571	X	36551	550523
cewiki	P571	X	87372	550523
cewiki	P571	X	155283	550523
ruwiki	P571	X	4376238	550523
ukwiki	P571	X	1319114	550523
commonswiki	Q750403	X	24898198	550193
commonswiki	Q750403	X	48310406	550193
commonswiki	Q750403	X	15464653	550193
ruwiki	Q750403	T	5082962	550193
ruwiki	Q750403	T	6424585	550193
commonswiki	Q750403	X	46193157	550193
commonswiki	Q750403	X	9488854	550193
commonswiki	Q750403	X	46663446	550193
commonswiki	Q750403	X	45196738	550193
commonswiki	Q750403	X	44893911	550193
cawiki	Q142	L.en	850437	529885
commonswiki	Q142	X	47685290	529885
frwiki	Q142	L.en	5793798	529885
itwiki	Q142	X	191402	529885
frwiki	Q142	L.fr	636312	529885
commonswiki	Q142	X	45425867	529885
cawiki	Q142	L.oc	822456	529885
commonswiki	Q142	X	42490980	529885
ocwiki	Q142	L.en	88211	529885
nowiki	Q142	L.en	1205743	529885
ruwiki	P2046	X	2374384	525134
ttwiki	P2046	X	103912	525134
itwiki	P2046	X	156529	525134
itwiki	P2046	X	1674613	525134
ruwiki	P2046	X	4564581	525134
itwiki	P2046	X	2666153	525134
ttwiki	P2046	X	79177	525134
ttwiki	P2046	X	107035	525134
ruwiki	P2046	X	4940350	525134
itwiki	P2046	X	3578076	525134
commonswiki	Q30	X	18843113	510159
ruwiki	Q30	T	2888212	510159
dewiki	Q30	L.de	6941883	510159
enwiki	Q30	T	49283748	510159
eswiki	Q30	T	5285394	510159
nowiki	Q30	L.nb	629623	510159
cawiki	Q30	T	698688	510159
rowiki	Q30	L.en	244373	510159
commonswiki	Q30	X	43403718	510159
hywiki	Q30	T	561869	510159
cewiki	P1082	X	150726	506976
cewiki	P1082	X	56388	506976
ruwiki	P1082	X	571505	506976
cewiki	P1082	X	49708	506976
cewiki	P1082	X	48668	506976
ruwiki	P1082	X	3734626	506976
cewiki	P1082	X	22327	506976
cewiki	P1082	X	85759	506976
ruwiki	P1082	X	6102267	506976
cewiki	P1082	X	63701	506976
cewiki	P1705	X	133868	504353
ruwiki	P1705	X	2996422	504353
cewiki	P1705	X	128688	504353
ruwiki	P1705	X	3036607	504353
ukwiki	P1705	X	1892654	504353
cewiki	P1705	X	81505	504353
ruwiki	P1705	X	2370903	504353
ruwiki	P1705	X	4840527	504353
ruwiki	P1705	X	4074956	504353
ruwiki	P1705	X	4653238	504353
ruwiki	P41	X	1049054	496982
ruwiki	P41	X	1034631	496982
ruwiki	P41	X	2541722	496982
ruwiki	P41	X	3078042	496982
ruwiki	P41	X	2074290	496982
bawiki	P41	X	11181	496982
ruwiki	P41	X	2121626	496982
ruwiki	P41	X	571076	496982
cewiki	P41	X	111698	496982
ruwiki	P41	X	572734	496982
cewiki	P94	X	112601	496658
ttwiki	P94	X	59781	496658
cewiki	P94	X	71365	496658
ruwiki	P94	X	1761499	496658
cewiki	P94	X	96438	496658
ttwiki	P94	X	106820	496658
ruwiki	P94	X	630868	496658
ruwiki	P94	X	3936568	496658
ruwiki	P94	X	1786362	496658
cewiki	P94	X	151245	496658
ruwiki	P473	X	2145492	485486
ruwiki	P473	X	3666108	485486
ruwiki	P473	X	4836761	485486
arwiki	P473	L.ar	407975	485486
ruwiki	P473	X	4351653	485486
ruwiki	P473	X	3068066	485486
cewiki	P473	X	46013	485486
ruwiki	P473	X	279774	485486
cewiki	P473	X	88981	485486
ruwiki	P473	X	2615765	485486
ruwiki	P6	X	2088360	473915
bawiki	P6	X	119273	473915
ruwiki	P6	X	77474	473915
cewiki	P6	X	75366	473915
cewiki	P6	X	90459	473915
cewiki	P6	X	60137	473915
ttwiki	P6	X	45698	473915
cewiki	P6	X	140333	473915
ruwiki	P6	X	4097823	473915
ttwiki	P6	X	45801	473915
ruwiki	P421	X	657662	457017
cewiki	P421	X	163162	457017
ruwiki	P421	X	2727986	457017
ruwiki	P421	X	1432297	457017
cewiki	P421	X	83884	457017
cewiki	P421	X	133074	457017
cewiki	P421	X	44240	457017
ruwiki	P421	X	5178871	457017
cewiki	P421	X	137051	457017
ruwiki	P421	X	3919978	457017
commonswiki	Q13550863	X	11715778	446624
commonswiki	Q13550863	X	42381729	446624
commonswiki	Q13550863	X	37037495	446624
commonswiki	Q13550863	X	16158805	446624
commonswiki	Q13550863	X	18853115	446624
commonswiki	Q13550863	X	56081067	446624
commonswiki	Q13550863	X	2037129	446624
commonswiki	Q13550863	X	25292914	446624
commonswiki	Q13550863	X	17031762	446624
commonswiki	Q13550863	X	14177142	446624
ruwiki	P19	X	1098183	431216
bewiki	P19	X	112248	431216
ruwiki	P19	X	6405678	431216
ruwiki	P19	X	1819499	431216
ruwiki	P19	X	5989824	431216
ruwiki	P19	X	6765333	431216
ruwiki	P19	X	4224266	431216
ruwiki	P19	X	1704599	431216
ruwiki	P19	X	1097600	431216
ruwiki	P19	X	152674	431216
ruwiki	P1249	X	5213551	422683
cewiki	P1249	X	118232	422683
cewiki	P1249	X	147642	422683
cewiki	P1249	X	111693	422683
cewiki	P1249	X	53364	422683
cewiki	P1249	X	34914	422683
ruwiki	P1249	X	4341128	422683
ruwiki	P1249	X	5677095	422683
cewiki	P1249	X	73657	422683
ruwiki	P1249	X	2321753	422683
commonswiki	Q477675	X	6979284	404333
commonswiki	Q477675	X	147531	404333
ruwiki	Q477675	T	1654488	404333
hywiki	Q477675	L.hy	589152	404333
hywiki	Q477675	L.en	454412	404333
hywiki	Q477675	L.hy	711223	404333
commonswiki	Q477675	X	1867228	404333
ukwiki	Q477675	T	2088435	404333
ruwiki	Q477675	T	1740892	404333
ukwiki	Q477675	T	2134155	404333
ruwiki	P20	X	1709719	350254
ruwiki	P20	X	1432456	350254
ruwiki	P20	X	3212985	350254
ukwiki	P20	X	1430413	350254
ruwiki	P20	X	1516308	350254
ruwiki	P20	X	50223	350254
ruwiki	P20	X	4624983	350254
ruwiki	P20	X	4060498	350254
ukwiki	P20	X	1287412	350254
ruwiki	P20	X	1930083	350254
commonswiki	Q1798125	X	10274389	332096
commonswiki	Q1798125	X	11219489	332096
commonswiki	Q1798125	X	1697138	332096
commonswiki	Q1798125	X	12055591	332096
commonswiki	Q1798125	X	16091476	332096
commonswiki	Q1798125	X	37101505	332096
commonswiki	Q1798125	X	44730947	332096
commonswiki	Q1798125	X	2023464	332096
commonswiki	Q1798125	X	40706021	332096
commonswiki	Q1798125	X	18354064	332096
commonswiki	Q6822333	X	8272947	326866
commonswiki	Q6822333	X	15454788	326866
commonswiki	Q6822333	X	10107471	326866
commonswiki	Q6822333	X	47903422	326866
commonswiki	Q6822333	X	23213171	326866
commonswiki	Q6822333	X	35174011	326866
commonswiki	Q6822333	X	3245105	326866
commonswiki	Q6822333	X	6904401	326866
commonswiki	Q6822333	X	11424204	326866
commonswiki	Q6822333	X	11677205	326866
ruwiki	P1559	X	920581	326371
ruwiki	P1559	X	4913378	326371
ruwiki	P1559	X	1752819	326371
ruwiki	P1559	X	3136832	326371
ruwiki	P1559	X	1504713	326371
ruwiki	P1559	X	4866565	326371
ruwiki	P1559	X	2157146	326371
ruwiki	P1559	X	5136754	326371
ukwiki	P1559	X	1418171	326371
ruwiki	P1559	X	2200092	326371
ruwiki	P27	X	4967292	323306
ukwiki	P27	X	2033501	323306
ttwiki	P27	X	158874	323306
arwiki	P27	L.ar	3304292	323306
ruwiki	P27	X	6552452	323306
arwiki	P27	L.ar	3517228	323306
ruwiki	P27	X	1348020	323306
arwiki	P27	L.en	679890	323306
arwiki	P27	L.ar	1865090	323306
ukwiki	P27	X	2203463	323306
bawiki	Q183	L.ru	30786	318958
frwiki	Q183	L.fr	6815816	318958
commonswiki	Q183	X	1812640	318958
frwiki	Q183	L.fr	4647277	318958
arwiki	Q183	X	1282042	318958
lawiki	Q183	L.en	17998	318958
commonswiki	Q183	X	772953	318958
nowiki	Q183	T	578006	318958
bawiki	Q183	T	28615	318958
eswiki	Q183	L.es	7597401	318958
arwiki	P166	L.ar	3448504	317367
ruwiki	P166	X	6462864	317367
ruwiki	P166	X	4704544	317367
bewiki	P166	X	84440	317367
ukwiki	P166	X	1737453	317367
ruwiki	P166	X	258255	317367
ruwiki	P166	X	4979724	317367
ruwiki	P166	X	1781773	317367
ruwiki	P166	X	4949749	317367
arwiki	P166	L.ar	1672666	317367
commonswiki	Q36524	X	7665096	311465
commonswiki	Q36524	X	4042111	311465
commonswiki	Q36524	X	24383204	311465
commonswiki	Q36524	X	13665418	311465
commonswiki	Q36524	X	20066079	311465
commonswiki	Q36524	X	5472773	311465
commonswiki	Q36524	X	4224174	311465
commonswiki	Q36524	X	6595219	311465
commonswiki	Q36524	X	55207607	311465
commonswiki	Q36524	X	49893224	311465
commonswiki	Q43631	X	44730406	304594
commonswiki	Q43631	X	45927894	304594
commonswiki	Q43631	X	46243169	304594
commonswiki	Q43631	X	42533369	304594
commonswiki	Q43631	X	45712934	304594
commonswiki	Q43631	X	45953622	304594
commonswiki	Q43631	X	45792415	304594
commonswiki	Q43631	X	46122252	304594
commonswiki	Q43631	X	46347286	304594
commonswiki	Q43631	X	46375733	304594
cawiki	Q6655	T	481502	286993
itwiki	Q6655	T	56084	286993
itwiki	Q6655	T	174942	286993
eswiki	Q6655	L.en	1321507	286993
itwiki	Q6655	T	92134	286993
eswiki	Q6655	L.en	3391520	286993
huwiki	Q6655	L.en	1188714	286993
rowiki	Q6655	L.en	1017297	286993
euwiki	Q6655	L.eu	382480	286993
cawiki	Q6655	L.ca	55758	286993
svwiki	Q16	X	6004484	285995
svwiki	Q16	X	5926813	285995
svwiki	Q16	X	5964404	285995
svwiki	Q16	X	6136040	285995
svwiki	Q16	X	6160387	285995
svwiki	Q16	X	6161238	285995
frwiki	Q16	L.en	978038	285995
enwiki	Q16	T	11238392	285995
svwiki	Q16	X	6020954	285995
svwiki	Q16	X	6014856	285995
